6.749918e+002,1.356988e-002
6.788489e+002,1.326639e-002
6.827060e+002,1.309657e-002
6.865631e+002,1.363638e-002
6.904202e+002,1.409409e-002
6.942773e+002,1.379718e-002
6.981344e+002,1.319769e-002
7.019915e+002,1.211271e-002
7.058486e+002,1.140339e-002
7.097057e+002,1.071902e-002
7.135628e+002,1.018742e-002
7.174199e+002,9.831199e-003
7.212770e+002,9.843816e-003
7.251341e+002,1.037412e-002
7.289911e+002,1.122822e-002
7.328483e+002,1.225499e-002
7.367054e+002,1.322741e-002
7.405624e+002,1.392376e-002
7.444196e+002,1.428957e-002
7.482767e+002,1.420476e-002
7.521337e+002,1.361747e-002
7.559908e+002,1.283235e-002
7.598480e+002,1.204522e-002
7.637050e+002,1.137679e-002
7.675621e+002,1.094351e-002
7.714193e+002,1.079973e-002
7.752763e+002,1.103921e-002
7.791334e+002,1.153178e-002
7.829905e+002,1.207736e-002
7.868476e+002,1.253498e-002
7.907047e+002,1.270333e-002
7.945618e+002,1.243628e-002
7.984189e+002,1.184742e-002
8.022760e+002,1.107235e-002
8.061331e+002,1.015804e-002
8.099902e+002,9.281269e-003
8.138473e+002,8.601830e-003
8.177043e+002,8.178581e-003
8.215615e+002,7.985610e-003
8.254186e+002,8.034328e-003
8.292756e+002,8.333821e-003
8.331328e+002,8.724391e-003
8.369899e+002,9.128306e-003
8.408469e+002,9.476116e-003
8.447040e+002,9.754956e-003
8.485612e+002,1.007554e-002
8.524182e+002,1.060559e-002
8.562753e+002,1.137922e-002
8.601324e+002,1.227545e-002
8.639895e+002,1.323241e-002
8.678466e+002,1.431408e-002
8.717037e+002,1.553407e-002
8.755608e+002,1.683466e-002
8.794179e+002,1.839843e-002
8.832750e+002,2.056533e-002
8.871321e+002,2.358166e-002
8.909892e+002,2.738895e-002
8.948463e+002,3.154074e-002
8.987034e+002,3.558367e-002
9.025605e+002,3.918738e-002
9.064176e+002,4.205434e-002
9.102747e+002,4.402022e-002
9.141318e+002,4.508070e-002
9.179889e+002,4.529941e-002
9.218459e+002,4.471781e-002
9.257031e+002,4.327644e-002
9.295602e+002,4.101701e-002
9.334172e+002,3.839620e-002
9.372744e+002,3.600004e-002
9.411315e+002,3.409100e-002
9.449885e+002,3.261885e-002
9.488456e+002,3.138443e-002
9.527028e+002,3.032385e-002
9.565598e+002,2.957698e-002
9.604169e+002,2.941709e-002
9.642740e+002,3.020691e-002
9.681311e+002,3.223968e-002
9.719882e+002,3.563611e-002
9.758453e+002,4.043837e-002
9.797024e+002,4.661334e-002
9.835595e+002,5.395070e-002
9.874166e+002,6.180535e-002
9.912737e+002,6.916691e-002
9.951308e+002,7.527167e-002
9.989879e+002,7.997696e-002
1.002845e+003,8.363636e-002
1.006702e+003,8.660185e-002
1.010559e+003,8.883470e-002
1.014416e+003,9.013199e-002
1.018273e+003,9.030785e-002
1.022130e+003,8.934432e-002
1.025988e+003,8.749113e-002
1.029845e+003,8.505278e-002
1.033702e+003,8.221424e-002
1.037559e+003,7.883279e-002
1.041416e+003,7.442546e-002
1.045273e+003,6.877752e-002
1.049130e+003,6.234960e-002
1.052987e+003,5.600555e-002
1.056844e+003,5.055479e-002
1.060701e+003,4.631213e-002
1.064559e+003,4.300956e-002
1.068416e+003,4.034366e-002
1.072273e+003,3.807605e-002
1.076130e+003,3.608522e-002
1.079987e+003,3.430025e-002
1.083844e+003,3.263346e-002
1.087701e+003,3.123125e-002
1.091558e+003,3.028560e-002
1.095415e+003,2.970673e-002
1.099272e+003,2.929245e-002
1.103130e+003,2.886898e-002
1.106987e+003,2.827414e-002
1.110844e+003,2.736727e-002
1.114701e+003,2.614072e-002
1.118558e+003,2.458191e-002
1.122415e+003,2.270816e-002
1.126272e+003,2.057257e-002
1.130129e+003,1.826823e-002
1.133986e+003,1.592838e-002
1.137843e+003,1.377894e-002
1.141700e+003,1.215064e-002
1.145558e+003,1.117225e-002
1.149415e+003,1.064017e-002
1.153272e+003,1.033850e-002
1.157129e+003,1.011690e-002
1.160986e+003,9.932852e-003
1.164843e+003,9.757123e-003
1.168700e+003,9.585115e-003
1.172557e+003,9.439696e-003
1.176414e+003,9.298688e-003
1.180271e+003,9.181841e-003
1.184129e+003,9.135606e-003
1.187986e+003,9.174328e-003
1.191843e+003,9.292092e-003
1.195700e+003,9.515853e-003
1.199557e+003,9.919245e-003
1.203414e+003,1.052853e-002
1.207271e+003,1.138123e-002
1.211128e+003,1.252474e-002
1.214985e+003,1.397219e-002
1.218842e+003,1.560694e-002
1.222699e+003,1.733091e-002
1.226557e+003,1.906391e-002
1.230414e+003,2.063141e-002
1.234271e+003,2.186885e-002
1.238128e+003,2.263560e-002
1.241985e+003,2.281516e-002
1.245842e+003,2.237074e-002
1.249699e+003,2.136411e-002
1.253556e+003,1.993453e-002
1.257413e+003,1.819499e-002
1.261271e+003,1.628572e-002
1.265128e+003,1.439417e-002
1.268985e+003,1.261929e-002
1.272842e+003,1.100791e-002
1.276699e+003,9.653929e-003
1.280556e+003,8.591603e-003
1.284413e+003,7.800603e-003
1.288270e+003,7.257168e-003
1.292127e+003,6.934888e-003
1.295984e+003,6.750626e-003
1.299841e+003,6.674698e-003
1.303698e+003,6.699903e-003
1.307556e+003,6.776414e-003
1.311413e+003,6.884094e-003
1.315270e+003,6.998540e-003
1.319127e+003,7.119664e-003
1.322984e+003,7.252146e-003
1.326841e+003,7.393495e-003
1.330698e+003,7.575902e-003
1.334555e+003,7.820467e-003
1.338412e+003,8.159177e-003
1.342270e+003,8.658187e-003
1.346127e+003,9.375306e-003
1.349984e+003,1.033039e-002
1.353841e+003,1.146410e-002
1.357698e+003,1.259638e-002
1.361555e+003,1.357808e-002
1.365412e+003,1.430749e-002
1.369269e+003,1.470640e-002
1.373126e+003,1.476455e-002
1.376983e+003,1.456622e-002
1.380840e+003,1.417225e-002
1.384698e+003,1.363223e-002
1.388555e+003,1.301934e-002
1.392412e+003,1.249931e-002
1.396269e+003,1.222978e-002
1.400126e+003,1.224817e-002
1.403983e+003,1.258837e-002
1.407840e+003,1.309784e-002
1.411697e+003,1.362821e-002
1.415554e+003,1.412931e-002
1.419411e+003,1.454660e-002
1.423269e+003,1.483644e-002
1.427125e+003,1.495408e-002
1.430983e+003,1.499819e-002
1.434840e+003,1.489394e-002
1.438697e+003,1.463419e-002
1.442554e+003,1.420583e-002
1.446411e+003,1.372008e-002
1.450268e+003,1.322433e-002
1.454125e+003,1.274242e-002
1.457982e+003,1.232128e-002
1.461839e+003,1.195851e-002
1.465697e+003,1.170921e-002
1.469554e+003,1.155009e-002
1.473411e+003,1.143150e-002
1.477268e+003,1.124255e-002
1.481125e+003,1.110758e-002
1.484982e+003,1.101229e-002
1.488839e+003,1.083431e-002
1.492696e+003,1.067784e-002
1.496553e+003,1.049484e-002
1.500410e+003,1.021745e-002
1.504268e+003,9.890732e-003
1.508125e+003,9.705736e-003
1.511982e+003,9.703509e-003
1.515839e+003,9.856362e-003
1.519696e+003,1.000142e-002
1.523553e+003,1.008242e-002
1.527410e+003,1.008131e-002
1.531267e+003,1.005052e-002
1.535124e+003,1.020119e-002
1.538981e+003,1.031980e-002
1.542838e+003,1.044164e-002
1.546696e+003,1.062246e-002
1.550553e+003,1.071395e-002
1.554410e+003,1.057689e-002
1.558267e+003,1.046516e-002
1.562124e+003,1.050900e-002
1.565981e+003,1.060979e-002
1.569838e+003,1.067415e-002
1.573695e+003,1.060730e-002
1.577552e+003,1.052020e-002
1.581409e+003,1.042420e-002
1.585267e+003,1.036230e-002
1.589124e+003,1.041616e-002
1.592981e+003,1.048098e-002
1.596838e+003,1.053812e-002
1.600695e+003,1.061550e-002
1.604552e+003,1.067112e-002
1.608409e+003,1.070613e-002
1.612266e+003,1.085001e-002
1.616123e+003,1.094674e-002
1.619980e+003,1.105636e-002
1.623837e+003,1.117506e-002
1.627695e+003,1.126246e-002
1.631552e+003,1.129016e-002
1.635409e+003,1.126754e-002
1.639266e+003,1.119329e-002
1.643123e+003,1.119425e-002
1.646980e+003,1.125479e-002
1.650837e+003,1.130019e-002
1.654694e+003,1.137070e-002
1.658551e+003,1.151884e-002
1.662408e+003,1.163052e-002
1.666266e+003,1.166445e-002
1.670123e+003,1.159574e-002
1.673980e+003,1.151939e-002
1.677837e+003,1.144884e-002
1.681694e+003,1.137580e-002
1.685551e+003,1.128394e-002
1.689408e+003,1.118069e-002
1.693265e+003,1.098471e-002
1.697122e+003,1.095343e-002
1.700979e+003,1.120683e-002
1.704837e+003,1.193737e-002
1.708694e+003,1.333844e-002
1.712551e+003,1.549171e-002
